date,region,channel,customers,orders,revenue,marketing_spend
2026-05-24,South,Social,669,26,2358.54,394.78
2026-05-24,South,Email,350,29,2392.86,129.8
2026-05-24,South,Affiliate,412,28,2689.32,247.06
2026-05-24,North,Search,579,32,2962.3,475.72
2026-05-24,North,Social,637,21,1801.81,381.58
2026-05-24,North,Email,337,21,1692.31,120.42
2026-05-24,North,Affiliate,436,27,2383.68,238.5
2026-05-24,West,Search,530,22,2101.06,479.36
2026-05-24,West,Social,588,18,1598.23,385.83
2026-05-24,West,Email,314,31,2975.84,127.92
2026-05-24,West,Affiliate,410,17,1402.13,234.15
2026-05-25,East,Search,680,37,3380.39,436.84
2026-05-25,East,Social,766,28,2801.7,390.48
2026-05-25,East,Email,391,31,3078.3,121.03
2026-05-25,East,Affiliate,523,27,2352.23,245.67
2026-05-25,South,Search,641,43,3985.5,458.16
2026-05-25,South,Social,716,26,2301.62,381.68
2026-05-25,South,Email,338,25,2286.68,119.2
2026-05-25,South,Affiliate,433,32,2634.73,227.47
2026-05-25,North,Search,601,42,3312.56,464.39
2026-05-25,North,Social,711,25,2121.74,387.28
2026-05-25,North,Email,312,36,2819.48,124.25
2026-05-25,North,Affiliate,402,22,1808.33,225.71
2026-05-25,West,Search,510,36,2777.72,456.93
2026-05-25,West,Social,569,18,1556.82,376.24
2026-05-25,West,Email,291,26,2470.96,129.11
2026-05-25,West,Affiliate,362,23,2160.34,225.53
2026-05-26,East,Search,660,43,3315.12,440.13
2026-05-26,East,Social,805,40,4120.58,375.04
2026-05-26,East,Email,381,35,3021.07,127.79
2026-05-26,East,Affiliate,495,29,2601.86,235.74
2026-05-26,South,Search,622,31,2927.01,432.44
2026-05-26,South,Social,701,25,2307.79,382.36
2026-05-26,South,Email,343,34,3379.24,129.1
2026-05-26,South,Affiliate,465,25,2135.24,224.26
2026-05-26,North,Search,558,36,2769.27,428.26
2026-05-26,North,Social,630,20,1668.65,370.14
2026-05-26,North,Email,323,27,2381.2,123.77
2026-05-26,North,Affiliate,409,23,1764.56,229.65
2026-05-26,West,Search,549,34,3508.89,481.4
2026-05-26,West,Social,558,24,2170.11,382.26
2026-05-26,West,Email,295,21,1765.68,131.03
2026-05-26,West,Affiliate,352,18,1609.68,227.88
2026-05-27,East,Search,662,37,4063.8,429.61
2026-05-27,East,Social,735,26,2280.01,410.68
2026-05-27,East,Email,375,34,3301.72,118.17
2026-05-27,East,Affiliate,505,33,3102.92,224.08
2026-05-27,South,Search,592,29,2449.69,433.28
2026-05-27,South,Social,718,31,2341.54,375.41
2026-05-27,South,Email,351,29,2910.57,123.09
2026-05-27,South,Affiliate,460,29,2593.49,236.19
2026-05-27,North,Search,541,20,2017.6,454.64
2026-05-27,North,Social,659,26,2033.93,385.59
2026-05-27,North,Email,350,38,3012.07,121.96
2026-05-27,North,Affiliate,403,31,2386.46,237.86
2026-05-27,West,Search,512,35,3028.56,475.89
2026-05-27,West,Social,572,21,2005.35,391.83
2026-05-27,West,Email,289,31,2859.24,131.03
2026-05-27,West,Affiliate,376,26,2280.35,229.36
2026-05-28,East,Search,658,34,3088.69,455.76
2026-05-28,East,Social,755,33,3090.38,382.05
2026-05-28,East,Email,355,35,3595.98,120.58
2026-05-28,East,Affiliate,490,23,2267.93,228.78
2026-05-28,South,Search,623,36,2776.0,467.2
2026-05-28,South,Social,696,16,1444.5,389.11
2026-05-28,South,Email,350,35,3452.93,130.0
2026-05-28,South,Affiliate,438,28,2313.75,241.12
2026-05-28,North,Search,510,24,2169.35,433.59
2026-05-28,North,Social,644,36,3679.25,374.44
2026-05-28,North,Email,334,27,2726.44,129.38
2026-05-28,North,Affiliate,403,24,2135.89,250.27
2026-05-28,West,Search,537,32,3065.19,466.77
2026-05-28,West,Social,598,25,2177.76,388.24
2026-05-28,West,Email,324,36,3583.78,124.1
2026-05-28,West,Affiliate,397,21,1997.29,229.09
2026-05-29,East,Search,712,42,4168.97,475.67
2026-05-29,East,Social,805,38,3304.99,380.93
2026-05-29,East,Email,396,35,3333.32,129.14
2026-05-29,East,Affiliate,488,38,3157.22,231.83
2026-05-29,South,Search,589,35,3212.9,457.4
2026-05-29,South,Social,705,20,1847.2,403.69
2026-05-29,South,Email,336,36,3690.9,131.09
2026-05-29,South,Affiliate,436,28,2469.47,248.8
2026-05-29,North,Search,580,41,4032.55,471.35
2026-05-29,North,Social,597,22,1666.12,391.83
2026-05-29,North,Email,319,21,1951.65,121.66
2026-05-29,North,Affiliate,384,16,1376.34,245.65
2026-05-29,West,Search,493,32,3175.61,461.72
2026-05-29,West,Social,566,21,1918.06,368.91
2026-05-29,West,Email,268,29,2831.39,127.73
2026-05-29,West,Affiliate,416,25,2171.28,232.89
2026-05-30,East,Search,656,34,2667.09,461.17
2026-05-30,East,Social,826,37,3681.11,375.64
2026-05-30,East,Email,446,45,3961.22,124.25
2026-05-30,East,Affiliate,483,34,3395.66,245.0
2026-05-30,South,Search,614,33,2922.71,426.57
2026-05-30,South,Social,673,26,2558.75,364.29
2026-05-30,South,Email,336,33,3052.85,127.63
2026-05-30,South,Affiliate,421,29,2432.95,232.43
2026-05-30,North,Search,536,29,3042.44,431.97
2026-05-30,North,Social,625,28,2781.27,392.38
2026-05-30,North,Email,332,22,1877.23,122.68
2026-05-30,North,Affiliate,397,18,1793.01,234.74
2026-05-30,West,Search,544,31,2762.33,436.0
2026-05-30,West,Social,549,28,2611.53,370.3
2026-05-30,West,Email,279,25,2196.52,123.31
2026-05-30,West,Affiliate,346,26,2227.82,223.05
2026-05-31,East,Search,737,38,3850.23,428.24
2026-05-31,East,Social,803,27,2426.81,391.18
2026-05-31,East,Email,390,37,3569.56,118.28
2026-05-31,East,Affiliate,482,26,2381.22,223.82
2026-05-31,South,Search,630,32,2931.85,427.35
2026-05-31,South,Social,660,28,2624.87,380.29
2026-05-31,South,Email,333,40,3929.72,127.71
2026-05-31,South,Affiliate,412,19,1646.99,240.3
2026-05-31,North,Search,554,26,2230.54,436.06
2026-05-31,North,Social,660,21,1956.54,366.51
2026-05-31,North,Email,304,25,2382.23,116.2
2026-05-31,North,Affiliate,402,21,1788.17,241.12
2026-05-31,West,Search,508,18,1356.55,434.19
2026-05-31,West,Social,553,19,1719.75,408.19
2026-05-31,West,Email,314,29,2810.93,129.62
2026-05-31,West,Affiliate,394,23,2094.46,248.77
2026-06-01,East,Search,803,42,3329.3,437.85
2026-06-01,East,Social,888,30,2801.77,404.07
2026-06-01,East,Email,435,42,3371.19,124.84
2026-06-01,East,Affiliate,565,34,3023.9,234.17
2026-06-01,South,Search,716,34,3149.83,465.22
2026-06-01,South,Social,816,35,2990.61,376.28
2026-06-01,South,Email,410,38,2905.25,120.71
2026-06-01,South,Affiliate,549,28,2277.78,247.69
2026-06-01,North,Search,715,54,4919.66,426.78
2026-06-01,North,Social,738,26,2326.52,387.04
2026-06-01,North,Email,347,24,2232.36,123.47
2026-06-01,North,Affiliate,455,30,2620.86,222.05
2026-06-01,West,Search,623,40,3578.2,467.66
2026-06-01,West,Social,691,26,2230.44,397.78
2026-06-01,West,Email,342,37,3164.92,121.4
2026-06-01,West,Affiliate,437,26,2488.65,234.21
2026-06-02,East,Search,677,28,2399.52,470.42
2026-06-02,East,Social,773,25,2314.07,381.49
2026-06-02,East,Email,363,30,2788.84,120.6
2026-06-02,East,Affiliate,473,33,3412.35,229.86
2026-06-02,South,Search,618,39,3580.8,469.93
2026-06-02,South,Social,713,31,2517.88,390.5
2026-06-02,South,Email,341,31,2282.16,126.99
2026-06-02,South,Affiliate,469,30,2566.84,235.46
2026-06-02,North,Search,602,35,2924.39,448.11
2026-06-02,North,Social,634,25,2102.59,392.24
2026-06-02,North,Email,299,29,2219.7,115.52
2026-06-02,North,Affiliate,431,24,2298.66,230.26
2026-06-02,West,Search,477,32,3327.04,428.29
2026-06-02,West,Social,566,26,2367.56,379.34
2026-06-02,West,Email,292,28,2480.41,118.0
2026-06-02,West,Affiliate,370,23,1629.18,245.97
2026-06-03,East,Search,676,44,4270.86,471.52
2026-06-03,East,Social,818,31,3376.6,375.47
2026-06-03,East,Email,368,34,3291.06,126.3
2026-06-03,East,Affiliate,480,32,2662.65,231.69
2026-06-03,South,Search,612,40,3631.58,449.67
2026-06-03,South,Social,648,24,2083.22,386.19
2026-06-03,South,Email,363,20,1881.94,123.45
2026-06-03,South,Affiliate,433,36,3272.21,234.32
2026-06-03,North,Search,551,29,2976.74,441.24
2026-06-03,North,Social,690,28,2616.39,373.25
2026-06-03,North,Email,298,24,2389.53,116.99
2026-06-03,North,Affiliate,394,30,3068.04,233.48
2026-06-03,West,Search,499,37,3308.48,438.52
2026-06-03,West,Social,601,24,2182.43,385.95
2026-06-03,West,Email,260,24,1991.0,127.75
2026-06-03,West,Affiliate,361,21,1888.27,243.38
2026-06-04,East,Search,721,46,4364.65,443.98
2026-06-04,East,Social,779,24,2050.4,367.24
2026-06-04,East,Email,421,41,3466.6,129.08
2026-06-04,East,Affiliate,474,28,2786.55,239.98
2026-06-04,South,Search,597,35,3337.17,444.59
2026-06-04,South,Social,711,22,1816.09,367.68
2026-06-04,South,Email,371,38,2996.21,128.64
2026-06-04,South,Affiliate,406,22,1876.31,247.44
2026-06-04,North,Search,583,30,2846.73,440.67
2026-06-04,North,Social,623,22,1715.38,373.67
2026-06-04,North,Email,299,20,1609.96,115.18
2026-06-04,North,Affiliate,386,33,3165.67,247.74
2026-06-04,West,Search,488,29,2117.0,446.18
2026-06-04,West,Social,569,18,1702.53,386.25
2026-06-04,West,Email,247,20,2008.47,122.71
2026-06-04,West,Affiliate,348,25,2338.06,242.39
2026-06-05,East,Search,673,33,2926.69,452.16
2026-06-05,East,Social,737,27,2121.54,365.52
2026-06-05,East,Email,382,31,2573.62,122.91
2026-06-05,East,Affiliate,501,41,3509.43,222.08
2026-06-05,South,Search,628,29,2588.58,456.0
2026-06-05,South,Social,722,30,2331.22,380.14
2026-06-05,South,Email,313,28,2452.35,120.52
2026-06-05,South,Affiliate,447,31,3192.72,243.0
2026-06-05,North,Search,566,23,2130.83,458.98
2026-06-05,North,Social,614,28,2365.46,374.42
2026-06-05,North,Email,360,32,2872.59,126.37
2026-06-05,North,Affiliate,422,25,2191.1,227.34
2026-06-05,West,Search,512,35,2860.94,449.39
2026-06-05,West,Social,571,19,1997.48,403.9
2026-06-05,West,Email,311,24,1935.14,129.22
2026-06-05,West,Affiliate,347,22,2150.32,224.47
2026-06-06,East,Search,682,36,3373.87,434.63
2026-06-06,East,Social,732,30,3087.76,367.24
2026-06-06,East,Email,408,38,3414.7,116.15
2026-06-06,East,Affiliate,487,36,2815.48,237.5
2026-06-06,South,Search,599,28,2635.0,458.02
2026-06-06,South,Social,757,26,2519.0,361.28
2026-06-06,South,Email,342,30,2580.89,123.48
2026-06-06,South,Affiliate,454,38,3185.89,227.39
2026-06-06,North,Search,585,19,1748.29,419.12
2026-06-06,North,Social,639,17,1444.68,401.49
2026-06-06,North,Email,303,28,2504.1,120.55
2026-06-06,North,Affiliate,421,14,1217.34,246.52
2026-06-06,West,Search,462,31,2696.95,428.32
2026-06-06,West,Social,550,14,1320.59,398.24
2026-06-06,West,Email,253,17,1519.21,124.72
2026-06-06,West,Affiliate,351,18,1988.79,223.72
2026-06-07,East,Search,707,45,3812.42,466.27
2026-06-07,East,Social,777,22,1958.19,370.04
2026-06-07,East,Email,385,33,2994.86,115.86
2026-06-07,East,Affiliate,487,29,2170.67,237.37
2026-06-07,South,Search,612,33,3530.07,445.98
2026-06-07,South,Social,755,25,2420.51,396.49
2026-06-07,South,Email,367,33,3069.36,124.38
2026-06-07,South,Affiliate,453,22,2109.95,218.97
2026-06-07,North,Search,568,29,2413.7,461.4
2026-06-07,North,Social,610,25,2202.42,370.01
2026-06-07,North,Email,312,33,2989.0,119.31
2026-06-07,North,Affiliate,396,23,2266.26,222.88
2026-06-07,West,Search,526,28,2815.41,437.03
2026-06-07,West,Social,579,23,2139.0,386.27
2026-06-07,West,Email,263,28,2738.83,124.5
2026-06-07,West,Affiliate,344,25,2297.44,242.68
2026-06-08,East,Search,689,28,2780.35,453.28
2026-06-08,East,Social,750,24,2352.68,357.24
2026-06-08,East,Email,378,35,3142.26,118.36
2026-06-08,East,Affiliate,433,24,2124.26,234.71
2026-06-08,South,Search,603,36,3047.53,443.87
2026-06-08,South,Social,694,18,1717.68,392.89
2026-06-08,South,Email,335,20,1750.9,118.31
2026-06-08,South,Affiliate,420,26,2102.35,225.52
2026-06-08,North,Search,540,29,2439.37,420.69
2026-06-08,North,Social,636,28,2347.81,366.72
2026-06-08,North,Email,325,24,2157.88,115.78
2026-06-08,North,Affiliate,373,24,2434.03,221.83
2026-06-08,West,Search,477,35,3061.99,462.41
2026-06-08,West,Social,613,28,2548.39,365.78
2026-06-08,West,Email,346,38,2799.09,119.8
2026-06-08,West,Affiliate,339,21,2188.55,235.19
2026-06-09,East,Search,675,44,3876.26,430.09
2026-06-09,East,Social,763,26,2271.44,369.26
2026-06-09,East,Email,366,37,3405.65,116.87
2026-06-09,East,Affiliate,488,35,3101.63,238.84
2026-06-09,South,Search,591,29,2726.13,430.57
2026-06-09,South,Social,709,23,2199.43,400.53
2026-06-09,South,Email,324,23,1972.46,119.33
2026-06-09,South,Affiliate,437,33,3693.17,225.5
2026-06-09,North,Search,555,28,2940.7,457.87
2026-06-09,North,Social,625,23,1654.68,390.1
2026-06-09,North,Email,290,27,2454.47,117.95
2026-06-09,North,Affiliate,393,28,2410.3,232.1
2026-06-09,West,Search,484,38,3295.43,422.94
2026-06-09,West,Social,609,28,2735.71,380.01
2026-06-09,West,Email,288,23,2126.31,123.63
2026-06-09,West,Affiliate,353,20,1662.45,224.87
2026-06-10,East,Search,683,45,4355.34,464.2
2026-06-10,East,Social,755,22,2111.46,366.39
2026-06-10,East,Email,425,40,4073.06,116.04
2026-06-10,East,Affiliate,457,27,2482.1,220.01
2026-06-10,South,Search,603,25,2236.94,463.77
2026-06-10,South,Social,675,26,2164.58,372.19
2026-06-10,South,Email,358,29,2647.56,125.09
2026-06-10,South,Affiliate,415,23,2184.34,227.88
2026-06-10,North,Search,522,34,2937.9,430.31
2026-06-10,North,Social,633,36,3665.8,364.65
2026-06-10,North,Email,299,27,2130.05,116.03
2026-06-10,North,Affiliate,391,25,2523.69,218.48
2026-06-10,West,Search,515,29,2701.52,432.62
2026-06-10,West,Social,542,24,2179.01,399.41
2026-06-10,West,Email,288,28,2393.05,119.96
2026-06-10,West,Affiliate,365,21,2094.72,218.83
2026-06-11,East,Search,624,34,3584.93,433.65
2026-06-11,East,Social,797,31,2653.42,399.47
2026-06-11,East,Email,369,24,1992.56,115.61
2026-06-11,East,Affiliate,460,29,2907.61,222.69
2026-06-11,South,Search,623,28,2569.05,454.95
2026-06-11,South,Social,675,20,2252.99,365.61
2026-06-11,South,Email,361,31,3057.9,120.68
2026-06-11,South,Affiliate,464,29,2768.69,231.28
2026-06-11,North,Search,538,25,2225.46,434.98
2026-06-11,North,Social,617,25,2154.61,397.65
2026-06-11,North,Email,277,28,2457.51,125.36
2026-06-11,North,Affiliate,387,28,2502.11,237.67
2026-06-11,West,Search,503,28,2959.6,447.05
2026-06-11,West,Social,603,21,1723.95,396.52
2026-06-11,West,Email,256,17,1648.43,122.14
2026-06-11,West,Affiliate,362,17,1550.82,241.97
2026-06-12,East,Search,670,29,2611.81,447.32
2026-06-12,East,Social,824,32,3262.62,372.01
2026-06-12,East,Email,364,25,2190.97,124.42
2026-06-12,East,Affiliate,464,28,2775.87,236.7
2026-06-12,South,Search,608,37,3283.32,439.0
2026-06-12,South,Social,696,16,1343.75,395.79
2026-06-12,South,Email,330,32,3161.59,118.84
2026-06-12,South,Affiliate,452,33,2841.75,236.74
2026-06-12,North,Search,539,31,3150.59,426.66
2026-06-12,North,Social,593,24,2001.82,358.79
2026-06-12,North,Email,316,25,2871.9,124.18
2026-06-12,North,Affiliate,434,30,2627.87,218.49
2026-06-12,West,Search,473,26,2403.54,450.63
2026-06-12,West,Social,575,28,2516.22,383.96
2026-06-12,West,Email,292,28,2255.68,125.84
2026-06-12,West,Affiliate,343,23,1851.57,219.35
2026-06-13,East,Search,679,38,3380.12,435.08
2026-06-13,East,Social,777,37,3924.31,382.83
2026-06-13,East,Email,373,30,3036.76,119.06
2026-06-13,East,Affiliate,469,28,2387.49,229.76
2026-06-13,South,Search,638,34,3170.01,418.73
2026-06-13,South,Social,694,26,2499.34,375.05
2026-06-13,South,Email,352,26,2516.59,118.2
2026-06-13,South,Affiliate,430,34,3367.88,229.72
2026-06-13,North,Search,601,41,3038.84,415.66
2026-06-13,North,Social,649,18,1912.66,382.47
2026-06-13,North,Email,277,20,1846.19,120.86
2026-06-13,North,Affiliate,372,33,3145.71,230.78
2026-06-13,West,Search,474,22,1991.34,427.81
2026-06-13,West,Social,554,31,2486.78,360.3
2026-06-13,West,Email,285,25,2027.04,118.57
2026-06-13,West,Affiliate,330,19,1525.47,233.2
2026-06-14,East,Search,659,30,2785.57,435.71
2026-06-14,East,Social,759,27,2411.9,394.7
2026-06-14,East,Email,342,27,2819.69,123.22
2026-06-14,East,Affiliate,497,33,2722.44,233.68
2026-06-14,South,Search,575,39,3297.75,442.8
2026-06-14,South,Social,685,26,2074.43,357.2
2026-06-14,South,Email,338,28,2719.93,125.05
2026-06-14,South,Affiliate,422,21,1824.2,219.59
2026-06-14,North,Search,556,31,2618.47,456.83
2026-06-14,North,Social,599,26,2603.95,371.22
2026-06-14,North,Email,319,23,2491.48,118.39
2026-06-14,North,Affiliate,413,23,2111.24,235.0
2026-06-14,West,Search,536,42,4066.18,460.29
2026-06-14,West,Social,552,28,2520.57,363.28
2026-06-14,West,Email,257,29,2591.55,115.28
2026-06-14,West,Affiliate,356,26,2541.4,239.54
2026-06-15,East,Search,760,31,2818.81,416.81
2026-06-15,East,Social,923,35,3489.9,358.39
2026-06-15,East,Email,439,42,3725.04,118.99
2026-06-15,East,Affiliate,578,33,3156.46,215.68
2026-06-15,South,Search,704,39,2989.12,445.76
2026-06-15,South,Social,826,22,2273.66,356.29
2026-06-15,South,Email,402,32,3428.86,114.94
2026-06-15,South,Affiliate,517,37,2879.94,218.9
2026-06-15,North,Search,654,46,4608.6,448.12
2026-06-15,North,Social,755,29,2559.36,358.55
2026-06-15,North,Email,381,37,3379.28,115.98
2026-06-15,North,Affiliate,471,33,2588.1,231.15
2026-06-15,West,Search,621,36,3013.74,462.18
2026-06-15,West,Social,647,21,1699.84,355.72
2026-06-15,West,Email,354,28,2697.15,121.02
2026-06-15,West,Affiliate,437,37,3280.63,218.4
2026-06-16,East,Search,653,45,4483.47,456.41
2026-06-16,East,Social,786,32,3129.35,379.45
2026-06-16,East,Email,429,51,5044.13,115.02
2026-06-16,East,Affiliate,472,31,2742.56,230.3
2026-06-16,South,Search,591,31,3003.2,429.72
2026-06-16,South,Social,659,19,1577.16,375.99
2026-06-16,South,Email,343,30,2819.7,117.13
2026-06-16,South,Affiliate,461,33,2765.58,215.23
2026-06-16,North,Search,527,27,2315.53,455.62
2026-06-16,North,Social,596,35,3335.22,375.6
2026-06-16,North,Email,309,30,2770.92,118.57
2026-06-16,North,Affiliate,393,38,3704.13,231.28
2026-06-16,West,Search,496,28,2243.24,457.64
2026-06-16,West,Social,548,22,1894.26,380.83
2026-06-16,West,Email,261,20,1653.71,116.03
2026-06-16,West,Affiliate,373,38,3697.45,239.6
2026-06-17,East,Search,697,36,3614.46,458.54
2026-06-17,East,Social,787,22,1819.94,355.51
2026-06-17,East,Email,367,38,3706.31,123.26
2026-06-17,East,Affiliate,466,24,2184.85,220.49
2026-06-17,South,Search,585,36,3009.93,450.81
2026-06-17,South,Social,628,19,1569.66,386.33
2026-06-17,South,Email,342,37,3084.46,115.12
2026-06-17,South,Affiliate,397,22,1984.65,226.86
2026-06-17,North,Search,564,30,3005.41,421.9
2026-06-17,North,Social,663,21,1881.51,370.83
2026-06-17,North,Email,335,30,2854.34,120.79
2026-06-17,North,Affiliate,412,20,2032.32,225.3
2026-06-17,West,Search,502,33,2884.13,427.28
2026-06-17,West,Social,592,32,2670.48,380.81
2026-06-17,West,Email,274,23,1933.65,119.9
2026-06-17,West,Affiliate,346,32,2758.34,221.6
2026-06-18,East,Search,611,33,3050.27,459.06
2026-06-18,East,Social,743,25,2256.66,385.65
2026-06-18,East,Email,357,32,2940.59,124.15
2026-06-18,East,Affiliate,485,28,2666.6,235.71
2026-06-18,South,Search,591,43,3359.3,453.96
2026-06-18,South,Social,679,26,2163.0,358.21
2026-06-18,South,Email,320,24,2108.95,115.44
2026-06-18,South,Affiliate,449,24,2136.57,230.54
2026-06-18,North,Search,581,31,2539.78,434.16
2026-06-18,North,Social,614,24,2206.46,368.37
2026-06-18,North,Email,310,34,3191.78,125.72
2026-06-18,North,Affiliate,399,33,2677.96,220.44
2026-06-18,West,Search,490,32,2858.34,420.0
2026-06-18,West,Social,555,19,1917.77,358.28
2026-06-18,West,Email,296,30,2674.59,124.96
2026-06-18,West,Affiliate,387,20,1918.69,228.93
2026-06-19,East,Search,689,29,2662.96,439.16
2026-06-19,East,Social,772,25,2349.5,363.89
2026-06-19,East,Email,363,30,3098.2,124.16
2026-06-19,East,Affiliate,451,30,2890.23,216.81
2026-06-19,South,Search,516,29,2512.82,415.56
2026-06-19,South,Social,654,16,1494.56,378.98
2026-06-19,South,Email,343,30,2626.76,119.63
2026-06-19,South,Affiliate,452,36,3248.62,221.12
2026-06-19,North,Search,528,29,2154.07,434.98
2026-06-19,North,Social,618,26,2526.49,386.84
2026-06-19,North,Email,289,26,1856.52,123.0
2026-06-19,North,Affiliate,420,18,1650.59,239.5
2026-06-19,West,Search,460,22,2039.59,411.19
2026-06-19,West,Social,565,24,2081.62,363.02
2026-06-19,West,Email,246,24,2214.53,122.26
2026-06-19,West,Affiliate,397,25,2221.29,237.08
2026-06-20,East,Search,657,44,4857.5,456.02
2026-06-20,East,Social,725,21,2010.13,388.71
2026-06-20,East,Email,403,38,3862.89,112.81
2026-06-20,East,Affiliate,461,30,2137.93,237.09
2026-06-20,South,Search,596,33,3182.43,442.73
2026-06-20,South,Social,662,34,3214.52,386.09
2026-06-20,South,Email,330,31,2845.74,125.06
2026-06-20,South,Affiliate,435,40,3606.78,217.79
2026-06-20,North,Search,525,33,2857.78,439.91
2026-06-20,North,Social,611,34,2853.53,353.03
2026-06-20,North,Email,308,38,3583.66,118.88
2026-06-20,North,Affiliate,342,24,2127.4,230.8
2026-06-20,West,Search,513,29,2384.57,445.34
2026-06-20,West,Social,601,28,2266.32,362.25
